property_type,sector,price,areaWithType,bedRoom,bathroom,balcony,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,furnishing_type,luxury_category,floorNum_cat
0.0,89.0,1.1,1488.0,3,3,4.0,3.0,1785.0,1600.0,1500.0,0,0,1,2.0,2.0
0.0,71.0,1.7,1675.0,4,4,3.0,1.0,1999.0,1650.0,1294.0,0,0,0,1.0,1.0
0.0,11.0,0.7,440.0,2,2,3.0,0.0,1827.75,1650.0,1548.0,0,0,1,1.0,1.0
0.0,23.0,1.51,1586.0,3,4,4.0,0.0,1920.0,1650.0,1294.0,0,1,1,2.0,2.0
0.0,92.0,0.44,658.0,2,2,2.0,3.0,1827.75,1650.0,601.0,0,0,1,2.0,2.0
0.0,5.0,2.35,1969.0,3,3,3.0,3.0,2598.0,1650.0,1294.0,1,1,1,0.0,0.0
0.0,7.0,1.75,523.0,4,5,4.0,1.0,1827.75,1650.0,2324.0,0,1,0,2.0,1.0
0.0,72.0,1.75,1640.0,4,4,1.0,3.0,1970.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,99.0,0.6,1118.0,2,2,3.0,4.0,1320.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,57.0,1.38,144.0,3,3,3.0,0.0,1827.75,1910.0,1294.0,1,0,1,2.0,2.0
0.0,97.0,0.9,1624.0,3,4,3.0,3.0,1950.0,1650.0,1294.0,0,1,0,0.0,2.0
1.0,29.0,4.45,761.0,4,4,3.0,2.0,1827.75,150.0,1294.0,0,0,0,1.0,1.0
1.0,34.0,3.25,774.0,4,4,4.0,0.0,1827.75,1449.0,1294.0,1,1,1,1.0,1.0
0.0,83.0,0.36,269.0,2,2,1.0,1.0,1827.75,546.0,471.0,0,0,0,2.0,2.0
0.0,55.0,7.0,2064.0,4,6,4.0,0.0,3000.0,1650.0,1294.0,0,1,1,2.0,0.0
0.0,89.0,1.4,1404.0,3,3,3.0,3.0,1720.0,1650.0,1447.0,0,1,2,2.0,0.0
0.0,51.0,2.35,1741.0,3,3,3.0,0.0,2093.0,2000.0,1850.0,0,0,1,2.0,2.0
0.0,91.0,2.15,2038.0,4,5,4.0,3.0,2812.0,1650.0,1968.0,0,1,0,0.0,2.0
0.0,11.0,2.95,1694.0,3,4,2.0,3.0,2003.0,1600.0,1400.0,0,0,0,1.0,0.0
0.0,32.0,1.1,1026.0,2,2,2.0,4.0,1056.58,1650.0,1294.0,0,0,0,2.0,0.0
1.0,47.0,4.3,779.0,3,4,2.0,0.0,1827.75,1467.0,1294.0,0,0,0,1.0,1.0
0.0,82.0,1.25,1863.0,4,4,3.0,3.0,2350.0,2300.0,2000.0,0,1,0,2.0,1.0
0.0,82.0,1.2,1053.0,1,2,2.0,4.0,1197.8,1650.0,505.0,0,0,0,1.0,0.0
1.0,8.0,9.9,156.0,2,2,2.0,3.0,1827.75,2000.0,1800.0,0,0,0,1.0,1.0
0.0,17.0,3.35,1998.0,3,4,4.0,1.0,2691.0,2200.0,2000.0,1,1,0,0.0,0.0
0.0,75.0,1.8,146.0,3,3,3.0,3.0,1827.75,1925.0,1294.0,1,0,0,2.0,1.0
1.0,51.0,7.1,828.0,5,4,3.0,0.0,1827.75,239.0,238.0,1,0,1,2.0,1.0
0.0,83.0,0.71,39.0,2,2,0.0,4.0,1827.75,1295.0,1294.0,0,0,0,1.0,2.0
0.0,90.0,1.48,1688.0,3,3,2.0,1.0,2000.0,1650.0,1294.0,0,1,1,2.0,1.0
0.0,74.0,1.25,1557.0,3,3,3.0,4.0,1865.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,69.0,2.87,1918.0,3,3,4.0,3.0,2411.0,1650.0,1808.0,0,1,1,0.0,0.0
0.0,63.0,2.2,449.0,3,3,2.0,4.0,1827.75,1650.0,1630.0,0,0,0,1.0,1.0
0.0,12.0,1.65,1442.0,3,3,3.0,3.0,1745.0,1650.0,1550.0,0,0,1,0.0,0.0
0.0,89.0,1.4,1403.0,3,3,3.0,3.0,1720.0,1650.0,1095.3,1,1,1,0.0,1.0
0.0,69.0,3.49,530.0,3,3,3.0,3.0,1827.75,1650.0,2452.0,0,1,0,2.0,0.0
0.0,81.0,1.4,120.0,3,3,3.0,3.0,1827.75,1735.0,1294.0,0,0,0,1.0,2.0
1.0,44.0,5.8,816.0,6,6,3.0,3.0,1827.75,1935.0,1294.0,0,1,1,1.0,1.0
0.0,17.0,3.21,1944.0,3,3,3.0,1.0,2520.0,1650.0,1294.0,0,0,0,1.0,2.0
1.0,32.0,0.9,1006.0,3,4,3.0,0.0,1827.75,3500.0,1294.0,0,0,1,1.0,1.0
1.0,77.0,8.5,974.0,5,6,4.0,3.0,1827.75,6300.0,1294.0,1,1,1,2.0,2.0
0.0,89.0,0.4,602.0,1,1,1.0,3.0,1827.75,1650.0,468.0,0,0,2,2.0,2.0
0.0,69.0,2.95,1919.0,3,3,3.0,3.0,2411.0,1650.0,1906.0,0,1,1,0.0,2.0
0.0,101.0,1.1,539.0,4,3,3.0,3.0,1827.75,1650.0,2542.0,0,1,0,1.0,2.0
0.0,37.0,1.0,1500.0,3,3,3.0,4.0,1800.0,1650.0,1294.0,0,0,0,2.0,1.0
0.0,87.0,1.0,1216.0,2,2,2.0,3.0,1435.0,1650.0,1294.0,1,0,1,2.0,0.0
0.0,2.0,0.92,1841.0,3,3,4.0,0.0,2287.0,1650.0,1600.0,0,1,0,1.0,2.0
0.0,101.0,0.45,2263.0,2,2,1.0,3.0,980.0,1650.0,1294.0,1,0,0,2.0,1.0
0.0,97.0,1.25,1957.0,4,5,2.0,3.0,2575.0,1650.0,1294.0,1,1,0,0.0,2.0
0.0,67.0,2.35,1348.0,3,3,3.0,3.0,1650.0,1650.0,1294.0,1,1,1,0.0,1.0
0.0,72.0,1.4,1281.0,3,3,1.0,3.0,1538.0,1650.0,1294.0,0,0,1,0.0,0.0
0.0,101.0,0.55,349.0,2,2,3.0,3.0,1827.75,990.0,950.0,0,0,0,1.0,0.0
1.0,8.0,0.74,1.0,3,3,0.0,3.0,1827.75,1000.0,1294.0,0,0,0,1.0,1.0
0.0,55.0,11.0,2075.0,4,6,3.0,3.0,3123.0,1650.0,1294.0,0,1,2,2.0,2.0
1.0,40.0,1.8,1007.0,1,1,2.0,3.0,1827.75,800.0,720.0,0,0,0,1.0,1.0
0.0,99.0,1.0,484.0,4,3,2.0,3.0,1827.75,1650.0,1950.0,0,0,0,1.0,1.0
0.0,97.0,0.65,1106.0,2,2,2.0,2.0,1300.0,1650.0,1294.0,1,0,0,2.0,0.0
0.0,83.0,1.3,1297.0,2,2,3.0,1.0,1572.0,1650.0,1294.0,1,0,0,1.0,1.0
0.0,14.0,3.49,2111.0,4,5,3.0,3.0,3400.0,1650.0,1294.0,0,1,0,0.0,2.0
1.0,49.0,6.75,180.0,4,4,3.0,3.0,1827.75,232.0,1294.0,0,1,1,1.0,1.0
0.0,5.0,1.05,714.0,2,2,2.0,4.0,1827.75,1650.0,915.0,0,0,0,1.0,1.0
0.0,31.0,2.26,1486.0,3,3,2.0,2.0,1777.0,1700.0,1650.0,0,1,0,0.0,0.0
0.0,57.0,0.5,657.0,1,1,2.0,3.0,1827.75,1650.0,600.0,0,0,0,1.0,1.0
0.0,63.0,2.54,450.0,3,3,3.0,4.0,1827.75,1650.0,1640.0,0,0,0,1.0,1.0
0.0,83.0,2.0,1887.0,3,4,4.0,3.0,2366.0,1963.0,1629.0,0,1,0,2.0,2.0
0.0,97.0,0.95,431.0,3,3,3.0,3.0,1827.75,1650.0,1500.0,0,1,0,2.0,2.0
0.0,83.0,1.12,1298.0,2,2,3.0,3.0,1572.0,1325.0,1200.0,1,0,0,1.0,2.0
0.0,23.0,1.01,1203.0,2,2,3.0,0.0,1415.0,1650.0,1294.0,0,0,0,2.0,1.0
0.0,7.0,2.3,1928.0,3,4,4.0,0.0,2450.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,51.0,6.0,2153.0,4,3,3.0,0.0,4400.0,1650.0,1294.0,0,1,0,1.0,2.0
1.0,68.0,12.0,892.0,5,5,4.0,1.0,1827.75,3240.0,1294.0,0,1,1,2.0,1.0
0.0,99.0,0.92,142.0,4,5,4.0,0.0,1827.75,1895.0,1600.0,0,0,1,2.0,0.0
0.0,17.0,3.25,518.0,4,4,4.0,4.0,1827.75,1650.0,2298.0,1,1,0,2.0,0.0
0.0,97.0,1.76,1818.0,4,4,4.0,3.0,2215.0,2020.0,1670.0,0,0,1,2.0,2.0
0.0,72.0,1.75,1697.0,4,4,2.0,3.0,2010.0,1650.0,1294.0,0,0,1,2.0,2.0
1.0,44.0,5.25,816.0,4,4,2.0,2.0,1827.75,1935.0,1294.0,1,1,1,2.0,1.0
1.0,44.0,2.5,731.0,7,7,3.0,3.0,1827.75,963.0,1294.0,0,0,2,1.0,2.0
0.0,7.0,0.4,2189.0,2,2,1.0,3.0,569.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,97.0,0.9,1624.0,3,4,3.0,3.0,1950.0,1650.0,1294.0,0,1,0,0.0,2.0
0.0,5.0,0.95,334.0,2,2,2.0,3.0,1827.75,915.0,675.0,0,0,0,1.0,0.0
0.0,75.0,1.7,479.0,4,3,3.0,3.0,1827.75,1650.0,1900.0,0,0,1,1.0,1.0
1.0,41.0,0.47,928.0,2,2,1.0,1.0,1827.75,50.0,48.0,1,0,1,2.0,1.0
0.0,9.0,0.95,1185.0,2,2,4.0,3.0,1385.0,940.0,845.0,0,0,0,1.0,1.0
0.0,72.0,1.37,1281.0,3,3,1.0,3.0,1538.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,103.0,0.35,639.0,2,2,2.0,1.0,1827.75,1650.0,554.1255719999999,0,0,0,2.0,0.0
0.0,88.0,1.8,1523.0,3,3,4.0,3.0,1818.0,1650.0,1300.0,0,1,2,0.0,2.0
1.0,103.0,1.35,752.0,5,5,4.0,3.0,1827.75,1350.0,1294.0,0,0,0,1.0,2.0
0.0,51.0,2.51,1740.0,3,3,3.0,0.0,2093.0,1650.0,1294.0,0,0,1,2.0,0.0
0.0,50.0,0.22,274.0,2,2,1.0,3.0,1827.75,570.0,550.0,0,0,2,1.0,1.0
0.0,79.0,2.45,1702.0,3,3,4.0,3.0,2018.0,1800.0,1614.0,1,0,0,2.0,0.0
0.0,72.0,1.2,11.0,2,3,0.0,3.0,1827.75,1100.0,1294.0,0,0,0,2.0,1.0
0.0,92.0,1.25,1382.0,3,2,1.0,1.0,1690.0,1650.0,1294.0,0,0,0,2.0,1.0
1.0,46.0,2.2,728.0,3,3,2.0,2.0,1827.75,909.0,1294.0,0,0,1,2.0,1.0
0.0,31.0,1.91,369.0,2,2,2.0,1.0,1827.75,1650.0,1150.0,0,0,2,2.0,0.0
0.0,103.0,0.95,1228.0,2,2,4.0,1.0,1452.0,1650.0,849.0,1,0,1,2.0,2.0
0.0,95.0,0.88,12.0,2,2,0.0,3.0,1827.75,1103.0,1294.0,0,0,0,1.0,1.0
1.0,48.0,7.69,889.0,4,5,3.0,0.0,1827.75,3195.0,1294.0,1,1,1,2.0,1.0
0.0,82.0,1.1,168.0,3,3,4.0,2.0,1827.75,2176.0,1294.0,0,1,0,2.0,2.0
1.0,19.0,0.9,992.0,2,4,3.0,0.0,1827.75,785.0,1294.0,1,1,0,1.0,1.0
0.0,72.0,1.32,1294.0,3,3,1.0,3.0,1568.0,1650.0,1294.0,0,0,1,2.0,0.0
0.0,74.0,1.9,1624.0,3,3,3.0,1.0,1950.0,1650.0,1294.0,0,1,0,1.0,2.0
0.0,60.0,4.25,1846.0,3,4,3.0,4.0,2295.0,1650.0,1294.0,0,0,0,1.0,1.0
1.0,29.0,4.5,761.0,5,5,4.0,2.0,1827.75,1350.0,1294.0,0,0,0,1.0,1.0
0.0,103.0,1.2,126.0,3,3,0.0,3.0,1827.75,1780.0,1294.0,0,0,0,2.0,0.0
0.0,86.0,2.2,1744.0,3,4,4.0,3.0,2100.0,1650.0,1294.0,0,1,2,2.0,2.0
1.0,49.0,4.05,788.0,3,3,3.0,0.0,1827.75,2000.0,1950.0,0,1,0,1.0,1.0
1.0,56.0,3.1,789.0,5,4,4.0,0.0,1827.75,1548.0,1294.0,0,1,1,2.0,1.0
0.0,79.0,1.55,1200.0,2,2,4.0,3.0,1406.0,1300.0,1124.0,0,0,0,2.0,0.0
0.0,95.0,1.5,1761.0,3,3,3.0,3.0,2125.0,1650.0,1294.0,1,1,0,2.0,2.0
1.0,41.0,0.65,934.0,2,1,1.0,0.0,1827.75,500.0,1294.0,0,0,0,1.0,1.0
0.0,94.0,1.5,1542.0,3,3,4.0,1.0,1850.0,1650.0,1294.0,0,0,0,1.0,0.0
0.0,35.0,1.1,1037.0,2,2,3.0,0.0,1110.0,1100.0,1000.0,0,0,1,1.0,2.0
1.0,12.0,5.85,835.0,4,5,4.0,3.0,1827.75,2214.0,1294.0,0,1,1,2.0,1.0
0.0,87.0,1.75,192.0,4,5,4.0,3.0,1827.75,2535.0,1960.0,0,0,0,2.0,1.0
1.0,31.0,1.39,946.0,2,2,1.0,2.0,1827.75,1450.0,1200.0,0,0,0,1.0,1.0
0.0,31.0,5.5,2127.0,4,5,4.0,0.0,3764.0,1650.0,1294.0,0,1,1,1.0,2.0
0.0,68.0,3.2,1813.0,3,3,3.0,3.0,2200.0,1650.0,1800.0,1,1,1,2.0,0.0
0.0,74.0,1.0,721.0,3,2,2.0,0.0,1827.75,1650.0,970.0,0,0,0,2.0,1.0
1.0,47.0,5.15,816.0,3,9,4.0,3.0,1827.75,1935.0,1294.0,0,0,1,2.0,1.0
0.0,86.0,0.88,1153.0,2,2,3.0,3.0,1360.0,1650.0,1094.0,1,0,1,2.0,2.0
0.0,11.0,2.9,1691.0,3,4,2.0,3.0,2003.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,99.0,0.75,1229.0,3,3,3.0,3.0,1454.0,1415.0,1350.0,0,0,1,1.0,1.0
1.0,57.0,7.25,869.0,8,8,4.0,0.0,1827.75,303.0,1294.0,0,0,1,1.0,1.0
1.0,19.0,0.45,339.0,1,1,0.0,3.0,1827.75,936.0,1294.0,0,0,0,1.0,1.0
0.0,94.0,1.62,1322.0,3,2,4.0,3.0,1617.0,1650.0,1294.0,1,0,2,1.0,2.0
1.0,51.0,11.5,225.0,5,6,0.0,3.0,1827.75,3240.0,1294.0,0,0,0,1.0,1.0
1.0,58.0,3.6,804.0,4,4,2.0,2.0,1827.75,1728.0,1294.0,1,1,0,2.0,1.0
1.0,46.0,3.6,774.0,5,5,4.0,0.0,1827.75,1449.0,1294.0,0,1,1,2.0,1.0
0.0,67.0,2.01,1268.0,2,2,3.0,1.0,1516.0,1650.0,1433.0,1,0,0,1.0,2.0
0.0,99.0,0.21,562.0,1,1,1.0,3.0,1827.75,1650.0,302.0,0,0,0,2.0,1.0
0.0,62.0,2.05,1272.0,2,3,2.0,3.0,1524.0,1520.0,1350.0,0,0,1,0.0,1.0
0.0,57.0,0.45,2202.0,1,1,2.0,2.0,600.0,1650.0,1294.0,0,0,0,2.0,1.0
0.0,38.0,0.75,64.0,2,2,3.0,0.0,1827.75,1410.0,1294.0,0,0,0,2.0,0.0
0.0,67.0,6.15,2106.0,3,3,3.0,0.0,3363.0,1650.0,2710.0,1,1,1,2.0,0.0
0.0,95.0,1.16,417.0,3,3,2.0,4.0,1827.75,1650.0,1423.0,1,0,0,2.0,1.0
0.0,83.0,2.03,1829.0,3,4,4.0,3.0,2244.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,37.0,1.43,1662.0,3,3,4.0,3.0,1990.0,1650.0,1700.0,1,1,0,1.0,1.0
0.0,97.0,0.92,1562.0,3,4,3.0,3.0,1875.0,1650.0,1161.0,0,1,0,2.0,2.0
0.0,49.0,4.52,2139.0,5,5,4.0,0.0,4115.0,1650.0,1294.0,1,1,0,1.0,0.0
0.0,44.0,5.25,1958.0,4,4,3.0,2.0,2575.0,2570.0,2560.0,0,1,0,2.0,2.0
0.0,83.0,1.3,1249.0,3,3,3.0,3.0,1490.0,1176.0,863.91,0,0,1,2.0,0.0
0.0,66.0,1.4,381.0,2,2,2.0,4.0,1827.75,1650.0,1235.0,0,0,0,1.0,1.0
1.0,61.0,1.25,744.0,2,5,1.0,1.0,1827.75,120.0,1294.0,0,0,0,1.0,1.0
0.0,11.0,3.25,1728.0,3,3,3.0,3.0,2072.0,1650.0,1294.0,0,0,0,2.0,0.0
0.0,99.0,0.99,9.0,3,2,3.0,4.0,1827.75,1091.0,1294.0,0,0,0,1.0,1.0
0.0,83.0,1.3,1141.0,2,4,2.0,3.0,1351.0,1650.0,1294.0,0,0,0,2.0,1.0
1.0,46.0,5.5,846.0,8,8,4.0,0.0,1827.75,2385.0,1294.0,1,0,1,1.0,1.0
1.0,22.0,7.2,917.0,4,4,2.0,2.0,1827.75,4494.0,1294.0,0,1,0,1.0,1.0
0.0,97.0,1.65,1819.0,4,4,4.0,3.0,2215.0,2214.0,2213.0,0,0,0,0.0,0.0
0.0,37.0,0.9,91.0,3,3,3.0,0.0,1827.75,1537.0,1294.0,0,0,1,2.0,2.0
0.0,11.0,1.9,1179.0,2,2,2.0,3.0,1381.0,1650.0,1294.0,0,0,0,2.0,2.0
1.0,26.0,5.5,918.0,9,9,4.0,0.0,1827.75,4200.0,1294.0,0,1,1,1.0,1.0
0.0,97.0,1.25,1391.0,3,3,3.0,3.0,1702.0,1640.0,1540.0,0,0,0,0.0,2.0
1.0,61.0,0.75,987.0,2,4,1.0,0.0,1827.75,713.0,1294.0,0,0,0,2.0,1.0
0.0,25.0,3.2,2020.0,3,4,4.0,1.0,2781.0,1650.0,1294.0,0,0,0,1.0,1.0
0.0,10.0,1.8,1881.0,3,4,4.0,3.0,2361.0,1650.0,1384.0,0,1,0,2.0,1.0
0.0,70.0,1.8,1589.0,3,3,2.0,1.0,1921.0,1650.0,1227.96,1,0,1,2.0,1.0
1.0,87.0,7.0,892.0,4,4,4.0,3.0,1827.75,3240.0,1294.0,1,1,1,1.0,1.0
0.0,10.0,0.5,640.0,2,2,2.0,1.0,1827.75,1650.0,560.0,0,0,0,1.0,0.0
0.0,88.0,3.5,543.0,5,5,4.0,3.0,1827.75,1650.0,2606.0,1,0,2,1.0,0.0
1.0,23.0,5.0,244.0,6,4,0.0,3.0,1827.75,4000.0,1294.0,0,0,0,1.0,1.0
0.0,91.0,1.05,346.0,2,2,1.0,4.0,1827.75,97.0,92.0,0,0,0,1.0,0.0
0.0,72.0,0.91,405.0,3,2,2.0,0.0,1827.75,1650.0,1326.0,0,0,0,1.0,0.0
1.0,23.0,4.0,832.0,4,4,4.0,0.0,1827.75,2400.0,1294.0,0,1,0,1.0,1.0
0.0,68.0,2.85,1630.0,3,3,3.0,3.0,1950.0,1920.0,1550.0,1,0,1,2.0,0.0
0.0,86.0,0.5,666.0,2,2,1.0,1.0,1827.75,1650.0,634.0,0,0,2,2.0,0.0
0.0,81.0,2.1,1704.0,3,3,3.0,1.0,2025.0,1650.0,1294.0,1,1,0,1.0,0.0
1.0,73.0,2.0,806.0,2,2,1.0,3.0,1827.75,1800.0,1294.0,0,0,0,1.0,1.0
0.0,67.0,6.15,584.0,3,5,4.0,3.0,1827.75,1650.0,3844.0,0,1,2,1.0,1.0
0.0,90.0,0.92,1529.0,3,3,3.0,3.0,1825.0,1650.0,1294.0,1,0,0,2.0,1.0
1.0,31.0,1.45,128.0,3,2,1.0,3.0,1827.75,1800.0,900.0,0,0,0,1.0,1.0
0.0,23.0,1.55,1586.0,3,4,4.0,0.0,1920.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,6.0,2.36,2047.0,4,6,4.0,3.0,2875.0,1650.0,2570.0,0,1,1,0.0,2.0
0.0,7.0,1.2,1034.0,2,2,2.0,4.0,1099.0,1650.0,683.83,0,0,0,1.0,0.0
0.0,99.0,0.5,1014.0,2,2,3.0,0.0,1000.0,1650.0,1294.0,0,0,0,1.0,1.0
0.0,14.0,3.25,2111.0,4,4,3.0,3.0,3400.0,1650.0,1294.0,0,1,0,2.0,0.0
0.0,5.0,1.35,2253.0,2,2,2.0,4.0,915.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,67.0,2.35,111.0,3,3,2.0,3.0,1827.75,1650.0,1294.0,1,1,0,0.0,2.0
0.0,37.0,0.38,337.0,2,2,1.0,3.0,1827.75,925.0,800.0,0,0,0,2.0,2.0
0.0,57.0,2.11,1929.0,3,2,3.0,3.0,2450.0,2250.0,2150.0,0,0,1,2.0,2.0
0.0,79.0,1.48,1193.0,2,2,3.0,3.0,1400.0,1300.0,1200.0,0,0,0,0.0,0.0
1.0,29.0,17.0,937.0,5,6,3.0,2.0,1827.75,4518.0,1294.0,0,1,1,2.0,1.0
0.0,36.0,0.41,293.0,2,2,3.0,3.0,1827.75,654.0,1294.0,0,0,0,1.0,1.0
0.0,91.0,2.05,2035.0,4,4,4.0,3.0,2812.0,2500.0,2250.0,0,1,1,1.0,2.0
0.0,12.0,2.95,2077.0,4,5,4.0,3.0,3150.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,103.0,0.53,705.0,2,2,2.0,3.0,1827.75,1650.0,822.0,0,0,0,0.0,1.0
1.0,73.0,2.43,799.0,4,4,2.0,2.0,1827.75,345.0,1294.0,1,0,0,1.0,1.0
0.0,99.0,0.95,1573.0,4,5,4.0,0.0,1897.0,1650.0,1294.0,0,1,0,1.0,2.0
1.0,48.0,7.25,896.0,4,4,3.0,3.0,1827.75,360.0,1294.0,1,1,1,2.0,1.0
0.0,89.0,1.19,448.0,3,3,2.0,3.0,1827.75,1650.0,1600.0,0,1,1,1.0,2.0
0.0,102.0,0.59,1078.0,2,2,3.0,4.0,1252.13,1650.0,1294.0,0,0,0,2.0,1.0
0.0,15.0,0.6,687.0,2,2,3.0,1.0,1827.75,1650.0,710.0,0,0,0,2.0,2.0
0.0,63.0,1.41,19.0,2,2,2.0,4.0,1827.75,1150.0,1294.0,1,0,0,2.0,1.0
0.0,48.0,1.75,1923.0,3,3,3.0,2.0,2430.0,2200.0,1800.0,0,1,1,2.0,2.0
1.0,68.0,15.1,990.0,5,5,4.0,1.0,1827.75,8067.799999999999,1294.0,1,1,0,2.0,1.0
0.0,103.0,0.35,2193.0,2,2,2.0,3.0,576.0,1650.0,480.53,0,0,0,2.0,0.0
0.0,44.0,2.75,491.0,3,4,4.0,0.0,1827.75,1650.0,2000.0,0,1,1,1.0,2.0
1.0,47.0,5.25,805.0,9,9,4.0,3.0,1827.75,4650.0,4500.0,0,1,1,2.0,2.0
0.0,71.0,1.0,373.0,2,2,3.0,1.0,1827.75,1650.0,1180.0,0,0,0,1.0,0.0
0.0,76.0,0.95,1054.0,2,2,2.0,0.0,1198.0,1650.0,1294.0,0,0,1,2.0,2.0
0.0,3.0,0.85,1776.0,3,3,4.0,0.0,2150.0,1650.0,1294.0,0,1,0,1.0,2.0
0.0,55.0,3.25,520.0,3,3,4.0,2.0,1827.75,1650.0,2302.0,0,0,1,2.0,1.0
0.0,89.0,1.25,1652.0,3,3,2.0,3.0,1980.0,1650.0,1294.0,0,1,0,2.0,1.0
1.0,31.0,8.4,848.0,4,4,4.0,3.0,1827.75,2430.0,1294.0,0,1,1,2.0,1.0
1.0,41.0,0.8,759.0,5,4,3.0,4.0,1827.75,146.0,1294.0,0,0,0,1.0,1.0
0.0,71.0,1.0,703.0,2,2,3.0,3.0,1827.75,1650.0,800.0,0,0,0,1.0,0.0
0.0,15.0,3.4,2056.0,4,5,4.0,3.0,2950.0,1650.0,1294.0,0,1,1,2.0,0.0
0.0,6.0,0.93,428.0,2,3,3.0,3.0,1827.75,1650.0,1452.0,0,1,1,2.0,1.0
1.0,75.0,1.18,427.0,3,3,4.0,3.0,1827.75,1650.0,1450.0,0,0,1,0.0,1.0
0.0,64.0,10.75,2180.0,5,7,3.0,3.0,5514.0,1650.0,1294.0,0,1,1,0.0,2.0
0.0,57.0,1.55,1676.0,3,3,4.0,0.0,2000.0,1650.0,1294.0,0,1,1,1.0,2.0
0.0,101.0,0.9,155.0,3,3,1.0,3.0,1827.75,2000.0,1294.0,0,0,0,2.0,0.0
0.0,86.0,2.45,1765.0,3,3,2.0,3.0,2132.0,1800.0,1500.0,0,1,1,0.0,2.0
0.0,71.0,0.92,1067.0,2,2,3.0,4.0,1245.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,72.0,1.4,1295.0,3,3,1.0,3.0,1568.0,1650.0,1200.0,0,0,0,0.0,0.0
0.0,102.0,0.27,596.0,2,2,1.0,3.0,1827.75,1650.0,448.0,0,0,0,2.0,2.0
0.0,74.0,2.0,1901.0,4,5,4.0,0.0,2400.0,1650.0,1850.0,0,1,1,2.0,2.0
0.0,80.0,0.5,697.0,2,2,1.0,4.0,1827.75,1650.0,760.0,0,0,0,2.0,2.0
0.0,7.0,0.2,219.0,1,1,1.0,3.0,1827.75,301.0,1294.0,0,0,0,2.0,1.0
0.0,9.0,3.2,492.0,3,3,4.0,4.0,1827.75,1650.0,2002.0,0,1,0,1.0,2.0
0.0,74.0,1.63,1633.0,3,5,3.0,3.0,1950.0,1650.0,1161.0,0,1,0,1.0,0.0
0.0,70.0,2.0,1410.0,3,3,2.0,4.0,1727.0,1650.0,1017.0,0,0,0,1.0,2.0
0.0,83.0,1.29,1297.0,2,2,3.0,1.0,1572.0,1650.0,1294.0,0,0,0,1.0,2.0
0.0,83.0,1.25,60.0,2,2,3.0,3.0,1827.75,1383.0,1294.0,0,0,0,1.0,1.0
1.0,6.0,3.25,911.0,4,3,4.0,4.0,1827.75,4000.0,1294.0,0,0,0,2.0,0.0
0.0,35.0,1.4,1259.0,2,2,3.0,4.0,1500.0,1650.0,1385.0,0,0,0,2.0,0.0
0.0,57.0,1.45,1574.0,3,3,4.0,0.0,1900.0,1650.0,1294.0,0,0,1,2.0,1.0
0.0,91.0,1.25,1758.0,3,4,2.0,3.0,2120.0,1900.0,1800.0,0,1,1,0.0,2.0
1.0,84.0,0.59,957.0,2,2,2.0,0.0,1827.75,585.0,1294.0,0,0,0,1.0,1.0
0.0,49.0,2.9,1890.0,4,4,4.0,0.0,2383.0,1650.0,1294.0,0,1,0,2.0,2.0
0.0,67.0,2.15,72.0,2,2,4.0,3.0,1827.75,1433.0,1294.0,0,0,0,1.0,0.0
0.0,74.0,1.9,1624.0,3,3,3.0,1.0,1950.0,1650.0,1294.0,0,1,0,1.0,2.0
0.0,64.0,7.56,245.0,4,4,4.0,3.0,1827.75,4200.0,1294.0,0,1,1,2.0,0.0
0.0,89.0,0.75,1119.0,2,2,2.0,3.0,1325.0,1650.0,1294.0,0,0,1,1.0,1.0
0.0,67.0,2.29,451.0,3,4,4.0,3.0,1827.75,1650.0,1650.0,1,1,2,0.0,1.0
0.0,102.0,1.9,208.0,4,4,4.0,3.0,1827.75,2835.0,1294.0,0,0,0,2.0,1.0
0.0,66.0,3.7,527.0,3,3,4.0,4.0,1827.75,1650.0,2400.0,0,0,0,2.0,1.0
1.0,43.0,9.25,876.0,9,9,4.0,0.0,1827.75,5000.0,4500.0,1,1,1,2.0,2.0
1.0,103.0,1.5,741.0,2,3,2.0,1.0,1827.75,1053.0,1294.0,1,0,1,2.0,1.0
0.0,5.0,1.54,1357.0,3,3,3.0,3.0,1650.0,1650.0,1022.58,0,1,0,2.0,0.0
0.0,18.0,2.7,220.0,4,3,3.0,3.0,1827.75,3150.0,1294.0,0,0,0,1.0,2.0
0.0,77.0,3.21,1799.0,3,4,4.0,3.0,2185.0,2140.0,2000.0,0,1,1,0.0,0.0
0.0,15.0,3.5,2058.0,4,5,4.0,3.0,2950.0,2700.0,2500.0,0,1,1,1.0,2.0
